well_id,structure_id,slab_num,slab_type,structure_acronym,structure_name,polygon_id,mri_voxel_x,mri_voxel_y,mri_voxel_z,mni_x,mni_y,mni_z,brain,reg_num,top_level,region_clean
8893,9543,93,BS,Cu,"cuneate nucleus, left",1113873,101,136,117,-7.59752993482045,-45.271649849246295,-53.6342715914664,10021,,,
8909,9546,93,BS,10,"dorsal motor nucleus of the vagus, left",1112155,97,136,116,-2.9227388961719902,-44.0101935457926,-53.8376893924558,10021,,,
8925,9558,93,BS,12,"hypoglossal nucleus, left",1112153,96,136,115,-1.8940347543272504,-42.9593782295865,-53.8086815126779,10021,,,
8838,9559,93,BS,12,"hypoglossal nucleus, right",1112154,94,136,114,0.333223214447654,-41.7471160771532,-53.7360734015834,10021,,,
8846,9561,93,BS,IO,"inferior olivary complex, left",1113176,98,137,109,-4.48374304614492,-37.2608168760006,-55.36004783835551,10021,,,
8854,9565,93,BS,IO,"inferior olivary complex, right",1113175,93,137,109,1.3451932157241595,-36.6272262907073,-55.417100518888205,10021,,,
8862,9598,93,BS,GiRt,"gigantocellular group, left",1112871,98,137,114,-4.158390494625111,-42.2162021383727,-54.98119229348829,10021,,,
8870,9604,93,BS,GiRt,"gigantocellular group, right",1112872,94,137,113,0.322133575882664,-40.768984074319214,-55.00101802552871,10021,,,
8878,9614,93,BS,LMRt,"lateral medullary reticular group, left",1113570,101,137,113,-7.65973029224556,-41.5710529615815,-54.5229192757599,10021,,,
8902,9684,93,BS,Sp5,"spinal trigeminal nucleus, right",1113517,89,137,113,6.610504924824669,-40.38283733405769,-54.861260633270206,10021,,,
8910,9698,93,BS,8Ve,"vestibular nuclei, left",1113869,100,136,119,-6.2777130769883085,-47.1263612067096,-53.84619611607229,10021,,,
8918,9703,93,BS,8Ve,"vestibular nuclei, right",1113872,91,136,116,4.3962681332570686,-43.6065195785973,-53.6307735194779,10021,,,
8926,9619,93,BS,LMRt,"lateral medullary reticular group, right",1113569,90,137,111,5.1331358931393,-38.32418866965921,-55.1104930202898,10021,,,
8839,9589,93,BS,CMRt,"central medullary reticular group, left",1113712,99,137,114,-5.296594673304691,-42.3111444437828,-54.9123807711257,10021,,,
8847,9593,93,BS,CMRt,"central medullary reticular group, right",1113711,92,137,113,2.8687116814999403,-40.5313333418018,-54.9476863615505,10021,,,
8855,9555,93,BS,Gr,"gracile nucleus, left",1113874,98,136,118,-3.91183952291758,-46.008020973119,-53.87333420813111,10021,,,
8863,9556,93,BS,Gr,"gracile nucleus, right",1113876,91,136,117,4.45864043500277,-44.6947112458573,-53.6445465657729,10021,,,
8871,9520,93,BS,Arc,"arcuate nucleus of medulla, left",1112855,96,135,105,-2.68934873552956,-32.9668275146212,-53.151377624980405,10021,,,
8879,9529,93,BS,8Co,"cochlear nuclei, left",1114157,105,133,116,-12.3513350696977,-44.080833284662,-48.9165828158362,10021,,,
8887,9546,93,BS,10,"dorsal motor nucleus of the vagus, left",1112291,96,133,117,-1.91111414069139,-44.7097247621721,-50.3496882036341,10021,,,
8895,9547,93,BS,10,"dorsal motor nucleus of the vagus, right",1112294,91,133,115,4.37794134754093,-42.4761526380135,-49.6523280460304,10021,,,
8888,9544,93,BS,Cu,"cuneate nucleus, right",1114116,87,133,115,8.74015408694847,-42.2638745270503,-50.0407800152491,10021,,,
8896,9558,93,BS,12,"hypoglossal nucleus, left",1112903,95,133,116,-0.836003070548033,-43.7284755138301,-50.1617158574626,10021,,,
8904,9559,93,BS,12,"hypoglossal nucleus, right",1112343,94,133,114,0.343679591887972,-41.6642478917892,-49.9058175696953,10021,,,
4618,4040,6,CX,trIFG,"inferior frontal gyrus, triangular part, right",983521,50,90,40,52.23192160800771,39.3048471576285,-7.0026959719138215,10021,4035.0,CTX,inferior frontal gyrus
8365,4034,8,CX,MFG-i,"middle frontal gyrus, right, inferior bank of gyrus",992896,57,67,53,41.3465608400589,25.6891203347692,22.0829347599994,10021,4028.0,CTX,middle frontal gyrus
4812,4145,18,CX,MTG-s,"middle temporal gyrus, right, superior bank of gyrus",997605,43,85,126,58.6284165280776,-47.13851562529671,10.2854131242986,10021,4140.0,CTX,middle temporal gyrus
8373,4226,14,CX,CgGf-s,"cingulate gyrus, frontal part, right, superior bank of gyrus",998543,87,59,84,6.87337486250465,-10.4512348274778,38.0327604936472,10021,4221.0,CTX,"cingulate gyrus, frontal part"
8403,4740,75,CB,He-Crus II,"Crus II, left, lateral hemisphere",1110909,131,128,150,-40.20945757782911,-80.1549756848881,-42.7222481880981,10021,,,
5109,4155,16,CX,ITG-mts,"inferior temporal gyrus, right, bank of mts",1011606,37,109,111,66.7276708437291,-37.8164448681224,-24.3465790634587,10021,4147.0,CTX,inferior temporal gyrus
5125,4163,16,CX,FuG-l,"fusiform gyrus, right, lateral bank of gyrus",1013982,70,110,111,29.047701134579,-39.0325679814961,-23.116224070327,10021,4156.0,CTX,fusiform gyrus
5166,4203,22,CX,OTG-s,"occipito-temporal gyrus, right, superior bank of gyrus",1011582,68,108,149,30.276304180636306,-77.1839326834994,-19.263521743666,10021,4198.0,CTX,occipito-temporal gyrus
5210,4158,12,CX,FuG-its,"fusiform gyrus, left, bank of the its",994881,128,116,86,-41.404449430159,-13.3688337450967,-33.04106688734389,10021,4156.0,CTX,fusiform gyrus
8381,4773,63,CB,He-Crus II,"Crus II, right, lateral hemisphere",1110921,59,135,123,39.07866373281279,-49.4548297585269,-50.6927908873775,10021,,,
8389,4773,63,CB,He-Crus II,"Crus II, right, lateral hemisphere",1110922,59,131,128,40.4906313441529,-56.3300145180353,-47.3531667472975,10021,,,
8445,4774,64,CB,He-VIIB,"VIIB, right, lateral hemisphere",1110846,65,138,131,34.2575765706636,-59.3473906661742,-55.261389055811,10021,,,
8358,4775,64,CB,He-VIIIA,"VIIIA, right, lateral hemisphere",1110849,65,141,140,34.5482723947413,-70.0096873342086,-58.767149328828296,10021,,,
8366,4775,64,CB,He-VIIIA,"VIIIA, right, lateral hemisphere",1110848,65,144,130,33.0363381958787,-59.5365225131042,-60.53917654341721,10021,,,
8429,4771,64,CB,He-VI,"VI, right, lateral hemisphere",1110860,65,115,109,35.446163406701004,-36.455470019584496,-27.8082047446712,10021,,,
8437,4771,64,CB,He-VI,"VI, right, lateral hemisphere",1110861,65,112,122,36.1695381157365,-49.8666311671514,-25.401894700883,10021,,,
8397,4772,64,CB,He-Crus I,"Crus I, right, lateral hemisphere",1110834,65,123,153,32.0679293632096,-82.8277239159813,-36.6694678236068,10021,,,
8405,4773,64,CB,He-Crus II,"Crus II, right, lateral hemisphere",1110836,65,128,146,32.7530434516493,-75.78733198207841,-43.2634006837103,10021,,,
8413,4772,64,CB,He-Crus I,"Crus I, right, lateral hemisphere",1110835,66,114,145,30.5151957478303,-71.9413113306565,-25.773847788168503,10021,,,
8421,4773,64,CB,He-Crus II,"Crus II, right, lateral hemisphere",1110837,65,132,151,32.363863364133394,-81.68655316437321,-47.2998634315473,10021,,,
8391,4752,67,CB,PV-IV,"IV, right, paravermis",1110008,82,110,111,14.959799993079,-36.24248723175221,-24.2955077854884,10021,,,
8399,4753,67,CB,PV-V,"V, right, paravermis",1110011,82,105,126,16.9384003404118,-50.816322602673104,-16.3109367434885,10021,,,
8407,4752,67,CB,PV-IV,"IV, right, paravermis",1110045,82,115,112,14.7609263896022,-37.6964896111043,-30.1988849187474,10021,,,
8415,4753,67,CB,PV-V,"V, right, paravermis",1110046,82,107,115,14.9267382730544,-39.6982459465304,-20.3472329592078,10021,,,
8438,4759,67,CB,PV-VIIIA,"VIIIA, right, paravermis",1110031,83,136,147,13.6249487062801,-75.1634692181883,-53.1488581600392,10021,,,
8359,4761,67,CB,PV-IX,"IX, right, paravermis",1110029,83,133,129,14.3429391339372,-56.549208226182,-49.85385390516461,10021,,,
8367,4759,67,CB,PV-VIIIA,"VIIIA, right, paravermis",1110034,83,139,139,13.7033033911013,-67.7590218909898,-55.172851802354096,10021,,,
8375,4760,67,CB,PV-VIIIB,"VIIIB, right, paravermis",1110033,83,132,133,14.4176855710372,-61.1079905733145,-48.49181575946101,10021,,,
8383,4761,67,CB,PV-IX,"IX, right, paravermis",1110032,82,133,129,15.5049033453596,-56.6339945371165,-49.741609838297,10021,,,
8374,4755,67,CB,PV-VI,"VI, right, paravermis",1110055,82,111,138,16.2864636288566,-66.6817381973068,-23.6158584092069,10021,,,
8382,4756,67,CB,PV-Crus I,"Crus I, right, paravermis",1110052,82,117,159,13.851642781926,-88.10093505277041,-28.2894079454934,10021,,,
8390,4757,67,CB,PV-Crus II,"Crus II, right, paravermis",1110051,83,129,156,12.2834879489133,-85.7346642341228,-43.79378184319951,10021,,,
8398,4758,67,CB,PV-VIIB,"VIIB, right, paravermis",1110050,83,130,154,12.3046307956714,-83.81308521441571,-45.4293832047161,10021,,,
8406,4755,67,CB,PV-VI,"VI, right, paravermis",1110056,82,111,149,16.138970634360398,-79.03822053780841,-24.1087547890724,10021,,,
8414,4756,67,CB,PV-Crus I,"Crus I, right, paravermis",1110054,82,114,152,15.427073971517697,-81.5900164107089,-26.8901648516577,10021,,,
8422,4757,67,CB,PV-Crus II,"Crus II, right, paravermis",1110053,82,123,148,14.5581678574291,-78.18424021459809,-37.7437644628217,10021,,,
8430,4758,67,CB,PV-VIIB,"VIIB, right, paravermis",1110049,83,132,152,12.6082617138588,-81.3551569633999,-48.3513493857424,10021,,,
8410,4720,71,CB,PV-V,"V, left, paravermis",1110775,104,107,125,-14.70333946998,-51.1569693830103,-18.57765993978889,10021,,,
8418,4720,71,CB,PV-V,"V, left, paravermis",1110776,104,101,134,-13.0469406648195,-61.7243069528113,-12.3874941129314,10021,,,
8378,4722,71,CB,PV-VI,"VI, left, paravermis",1110769,104,107,149,-11.326249318483,-78.17928307274221,-19.5122563094545,10021,,,
8386,4723,71,CB,PV-Crus I,"Crus I, left, paravermis",1110771,104,117,157,-10.1758623918057,-85.82946759453091,-30.1533841870081,10021,,,
8394,4722,71,CB,PV-VI,"VI, left, paravermis",1110770,104,107,142,-11.5493326643161,-70.030374679598,-20.3150271006649,10021,,,
8402,4723,71,CB,PV-Crus I,"Crus I, left, paravermis",1110772,104,110,160,-9.25290757339127,-89.278229657872,-22.1850888052743,10021,,,
8433,4728,71,CB,PV-IX,"IX, left, paravermis",1110763,104,134,127,-11.4531362059236,-54.930331004104296,-51.878066112525,10021,,,
8441,4730,71,CB,PV-X,"X, left, paravermis",1110765,104,128,121,-10.833333583419304,-48.09070213874471,-44.30960031427421,10021,,,
8449,4727,71,CB,PV-VIIIB,"VIIIB, left, paravermis",1110759,104,138,129,-10.728856888705302,-57.026141487378304,-56.1301275411971,10021,,,
8362,4728,71,CB,PV-IX,"IX, left, paravermis",1110764,104,132,127,-11.6643876732094,-54.752409869476,-49.535608605121496,10021,,,
8370,4730,71,CB,PV-X,"X, left, paravermis",1110766,105,121,115,-10.6768921202,-41.4527888822367,-36.495331289674,10021,,,
8393,4725,71,CB,PV-VIIB,"VIIB, left, paravermis",1110753,104,133,152,-10.2954066615255,-80.572548803576,-50.5193067274249,10021,,,
8401,4726,71,CB,PV-VIIIA,"VIIIA, left, paravermis",1110755,104,136,146,-10.9490457203539,-74.83549277527709,-53.7356833548246,10021,,,
8409,4725,71,CB,PV-VIIB,"VIIB, left, paravermis",1110754,104,126,146,-11.5177314358357,-75.6457038452617,-41.94486026829461,10021,,,
8417,4726,71,CB,PV-VIIIA,"VIIIA, left, paravermis",1110756,104,135,140,-10.2283552543283,-69.4025659580674,-52.7130885857972,10021,,,
8371,4738,74,CB,He-VI,"VI, left, lateral hemisphere",1110881,124,110,134,-33.6928882116282,-61.3308134671571,-21.3383215788601,10021,,,
8379,4741,74,CB,He-VIIB,"VIIB, left, lateral hemisphere",1110897,123,137,124,-33.2790019291181,-51.52672805119021,-52.2981796510727,10021,,,
8387,4741,74,CB,He-VIIB,"VIIB, left, lateral hemisphere",1110898,123,140,126,-32.4710541378642,-54.0630672893745,-54.8042278333177,10021,,,
8426,4739,74,CB,He-Crus I,"Crus I, left, lateral hemisphere",1110868,124,114,146,-34.274637327055004,-74.4805922397935,-27.474981071700807,10021,,,
8434,4740,74,CB,He-Crus II,"Crus II, left, lateral hemisphere",1110870,123,141,138,-30.744403611844696,-67.2355579092833,-60.0098356699172,10021,,,
8442,4739,74,CB,He-Crus I,"Crus I, left, lateral hemisphere",1110869,123,126,149,-30.6568588665103,-78.0955030193223,-41.0524198095749,10021,,,
8450,4740,74,CB,He-Crus II,"Crus II, left, lateral hemisphere",1110872,123,132,129,-33.5341325613785,-56.8922124067194,-48.21582521639201,10021,,,
8411,4739,75,CB,He-Crus I,"Crus I, left, lateral hemisphere",1110911,134,125,115,-45.3526120432174,-43.5051385462123,-38.2642948488904,10021,,,
8419,4740,75,CB,He-Crus II,"Crus II, left, lateral hemisphere",1110910,133,133,117,-42.41206266165079,-45.49072151817221,-46.1806687870758,10021,,,
4905,4034,10,CX,MFG-i,"middle frontal gyrus, right, inferior bank of gyrus",978308,49,62,66,49.0033211961367,13.1478078453055,33.3431944406271,10021,4028.0,CTX,middle frontal gyrus
4913,4891,2,CX,FPi,"frontal pole, left, inferior aspect",983172,101,95,18,-7.73700148069942,61.1361134532384,-15.542609106904,10021,4888.0,CTX,frontal pole
4873,4034,12,CX,MFG-i,"middle frontal gyrus, right, inferior bank of gyrus",992761,56,50,79,41.018299511143496,-0.687629730851565,48.7696050496985,10021,4028.0,CTX,middle frontal gyrus
4897,4073,18,CX,PCLa-s,"paracentral lobule, anterior part, left, superior bank of gyrus",997594,95,38,111,-1.51010829879509,-34.476336791760104,61.0927587623802,10021,4071.0,CTX,"paracentral lobule, anterior part"
4803,4088,18,CX,PoG-sl,"postcentral gyrus, left, superior lateral aspect of gyrus",997581,98,27,113,-6.3106055450122,-36.8436262364123,75.1778719373816,10021,4085.0,CTX,postcentral gyrus
4811,4101,18,CX,SPL-s,"superior parietal lobule, right, superior bank of gyrus",997575,82,24,116,14.638195810754302,-44.9863807339254,80.6869649035437,10021,4096.0,CTX,superior parietal lobule
4819,4124,18,CX,Pcu-i,"precuneus, right, inferior lateral bank of gyrus",997576,82,57,113,14.1832150939517,-39.924187672117,44.069407340967295,10021,4118.0,CTX,precuneus
4827,4230,18,CX,CgGp-s,"cingulate gyrus, parietal part, left, superior bank of gyrus",997596,101,57,109,-7.728282581682628,-36.330106085040605,39.84957467984179,10021,4228.0,CTX,"cingulate gyrus, parietal part"
4835,4233,18,CX,CgGp-s,"cingulate gyrus, parietal part, right, superior bank of gyrus",997577,83,59,113,12.8781123050305,-39.315335996351706,41.3630489902309,10021,4228.0,CTX,"cingulate gyrus, parietal part"
4843,4234,18,CX,CgGp-i,"cingulate gyrus, parietal part, right, inferior bank of gyrus",997578,85,62,113,11.1001471263191,-38.868908970537895,37.3605932051168,10021,4228.0,CTX,"cingulate gyrus, parietal part"
4859,4240,18,CX,CgGr-s,"cingulate gyrus, retrosplenial part, right, superior bank of gyrus",997579,87,64,113,9.04662744503475,-38.6594274442535,34.0249732462288,10021,4235.0,CTX,"cingulate gyrus, retrosplenial part"
4867,4241,18,CX,CgGr-i,"cingulate gyrus, retrosplenial part, right, inferior bank of gyrus",997580,92,70,113,0.546402857818008,-38.7484795005579,24.7546937937609,10021,4235.0,CTX,"cingulate gyrus, retrosplenial part"
4813,4143,18,CX,MTG-i,"middle temporal gyrus, left, inferior bank of gyrus",997661,151,94,131,-63.3424299018597,-59.5672110880716,-0.0108681924785589,10021,4140.0,CTX,middle temporal gyrus
4821,4200,18,CX,OTG-s,"occipito-temporal gyrus, left, superior bank of gyrus",997659,123,98,131,-35.160222785354,-60.9012194391268,-9.35737450546354,10021,4198.0,CTX,occipito-temporal gyrus
4829,4201,18,CX,OTG-i,"occipito-temporal gyrus, left, inferior bank of gyrus",997660,135,105,131,-45.98963221535111,-59.70631838048671,-15.019059062019696,10021,4198.0,CTX,occipito-temporal gyrus
4837,4143,18,CX,MTG-i,"middle temporal gyrus, left, inferior bank of gyrus",997662,152,92,130,-64.5254411519469,-58.2075328260934,3.05647214164473,10021,4140.0,CTX,middle temporal gyrus
4868,4146,18,CX,MTG-i,"middle temporal gyrus, right, inferior bank of gyrus",997651,43,107,127,60.5620086068096,-53.8916109296343,-18.5054669920043,10021,4140.0,CTX,middle temporal gyrus
4876,4153,18,CX,ITG-its,"inferior temporal gyrus, right, bank of the its",997643,53,108,127,50.16056021015429,-54.4991301697368,-20.5710657040105,10021,4147.0,CTX,inferior temporal gyrus
4884,4196,18,CX,LiG-pest,"lingual gyrus, right, peristriate",997640,71,99,125,29.7269586924578,-49.9571678981405,-8.82577884579867,10021,4191.0,CTX,lingual gyrus
4892,4204,18,CX,OTG-i,"occipito-temporal gyrus, right, inferior bank of gyrus",997641,68,101,125,32.8164193877768,-50.0847488678271,-11.1108341085857,10021,4198.0,CTX,occipito-temporal gyrus
4860,4142,18,CX,MTG-s,"middle temporal gyrus, left, superior bank of gyrus",997630,142,75,129,-53.3234657479052,-61.398085316389896,18.6340704837893,10021,4140.0,CTX,middle temporal gyrus
4820,4193,18,CX,LiG-pest,"lingual gyrus, left, peristriate",997625,111,96,126,-22.7068761196552,-53.404071877254,-6.79788234314724,10021,4191.0,CTX,lingual gyrus
4828,4194,18,CX,LiG-str,"lingual gyrus, left, striate",997621,104,94,121,-14.9971579812361,-46.8400912580859,-5.89306894004997,10021,4191.0,CTX,lingual gyrus
4836,4238,18,CX,CgGr-i,"cingulate gyrus, retrosplenial part, left, inferior bank of gyrus",997620,104,93,119,-15.464240197597697,-44.3017768711279,-4.967200883816781,10021,4235.0,CTX,"cingulate gyrus, retrosplenial part"
4844,4241,18,CX,CgGr-i,"cingulate gyrus, retrosplenial part, right, inferior bank of gyrus",997619,84,92,120,14.2659171241688,-43.7268877534614,-2.48448297555856,10021,4235.0,CTX,"cingulate gyrus, retrosplenial part"
4891,4117,18,CX,AnG-i,"angular gyrus, right, inferior bank of gyrus",997607,37,68,125,63.766573573233615,-45.89538030330712,30.7983486478095,10021,4111.0,CTX,angular gyrus
4804,4139,18,CX,STG-i,"superior temporal gyrus, right, inferior bank of gyrus",997606,42,82,125,59.174358693292895,-45.971294512068006,13.0386022674924,10021,4133.0,CTX,superior temporal gyrus
4875,4089,18,CX,PoG-il,"postcentral gyrus, left, inferior lateral aspect of gyrus",997601,124,36,119,-33.9821410170765,-46.0080283265139,66.166292898885,10021,4085.0,CTX,postcentral gyrus
4883,4090,18,CX,PoG-pcs,"postcentral gyrus, left, bank of the posterior central sulcus",997602,133,49,120,-42.3079594933988,-46.3156332484391,51.6096371253997,10021,4085.0,CTX,postcentral gyrus
4921,4067,10,CX,PTG,"paraterminal gyrus, right",998634,91,86,69,2.2817822396339102,6.8917319067602,-1.91020453440748,10021,4065.0,CTX,paraterminal gyrus
4929,4069,10,CX,PaOG,"parolfactory gyri, left",998633,97,80,72,-4.577133043251981,4.26100982918378,8.0800589685754,10021,4068.0,CTX,parolfactory gyri
4937,4280,10,CX,HCd,"head of caudate nucleus, left",998631,102,80,71,-9.53019882236412,5.0030438321374415,7.2513577527993505,10021,12900.0,STR,head of the caudate nucleus
4945,4288,10,CX,Pu,"putamen, left",998632,110,90,71,-19.1744087540875,3.7778738369450098,-4.49503717676281,10021,4287.0,STR,putamen
4948,4013,14,CX,PrG-sl,"precentral gyrus, left, superior lateral aspect of gyrus",998583,111,35,88,-16.4179622661838,-14.139709082134,67.4112020728478,10021,4010.0,CTX,precentral gyrus
4922,4289,13,CX,Pu,"putamen, right",998104,72,83,93,26.0525380918302,-18.4358617311383,9.22796095293871,10021,4287.0,STR,putamen
4930,4298,13,CX,GPe,"globus pallidus, external segment, right",999888,74,87,93,24.3320143803906,-18.6073951054379,4.069928171692871,10021,12897.0,GP,"globus pallidus, external segment"
4938,4288,13,CX,Pu,"putamen, left",998109,117,84,93,-27.06952690212029,-20.0453608703662,6.816944612268291,10021,4287.0,STR,putamen
